,start_time,end_time,speaker_label,text
399,18.8675,18.887833333333333,spk_1,"I mean, if I could have to,"
400,18.888,18.935833333333335,spk_1,it would be vulnerability management and berserker probably.
401,18.94715,18.955,spk_0,OK.
402,18.964666666666666,18.967166666666667,spk_0,Sere
403,18.973333333333333,19.044983333333334,spk_5,"did get picked up as a line item and a couple of the pieces about get back 14,"
404,19.136983333333333,19.17865,spk_0,"which uh between between the,"
405,19.186,19.222316666666668,spk_0,"the proprietary shifts of the vulnerability management,"
406,19.222483333333333,19.254666666666665,spk_0,which would you pick as the number one out of those two?
407,19.286,19.314833333333333,spk_1,Probably vulnerability management?
408,19.322816666666668,19.33031666666667,spk_0,OK.
409,19.3635,19.398983333333334,spk_0,I'm just kind of scanning the list.
410,19.405166666666666,19.44915,spk_0,I would probably say like Cooper Net's agent
411,19.461816666666667,19.502666666666666,spk_0,is something that we've made a lot of investment in.
412,19.518833333333333,19.529166666666665,spk_0,Although
413,19.591316666666668,19.60565,spk_0,um I
414,19.613166666666668,19.628816666666665,spk_2,think the CIN
415,19.63315,19.694333333333333,spk_2,"agent and uh from an integration point of view,"
416,19.720833333333335,19.821166666666667,spk_2,"uh perhaps the terra farm integration, I think we have a, a lot of customers actually"
417,19.823666666666668,19.84715,spk_2,using that already.
418,19.855166666666666,19.865166666666667,spk_2,So
419,19.873833333333334,19.873983333333335,spk_2,"I,"
420,19.87815,19.878316666666667,spk_2,I
421,19.901816666666665,19.919666666666668,spk_0,I'm just gonna call those get
422,19.924816666666665,19.932,spk_0,ops
423,19.94915,19.994816666666665,spk_0,and I'm gonna put like KS agents
424,20.011166666666668,20.025333333333332,spk_0,plus
425,20.042333333333332,20.057,spk_0,has she
426,20.063,20.063333333333333,spk_0,for
427,20.081333333333333,20.101483333333334,spk_0,integrations?
428,20.115983333333332,20.182316666666665,spk_0,It's like a bucket of capabilities that is probably worth talking about.
429,20.1925,20.201983333333335,spk_0,Uh
430,20.226,20.227333333333334,spk_0,I
431,20.248,20.252166666666668,spk_0,"Yep,"
432,20.355483333333332,20.37415,spk_0,"cool. Well, let's,"
433,20.39281666666667,20.479166666666668,spk_0,"you know, let's try to uh this is due Tuesday. I think we wanna try to get this done."
434,20.494,20.502833333333335,spk_0,Um
435,20.515333333333334,20.568316666666668,spk_0,So maybe just uh review this kind of like
436,20.5715,20.60565,spk_0,let's just kind of pick top five
437,20.6085,20.653483333333334,spk_0,maybe something from plant something from C I CD.
438,20.66815,20.724316666666667,spk_0,"-- Uh pipeline
-- editor is definitely an option for C I CD."
439,20.732983333333333,20.742816666666666,spk_3,Um
440,20.76215,20.78065,spk_4,"Yeah, and there might be a"
441,20.801816666666667,20.8065,spk_3,"sorry,"
442,20.8135,20.875,spk_4,"no, sorry. There, there might be a value stream analytics story in there too. Um"
443,20.884166666666665,20.907983333333334,spk_4,"If we aggregate it all, it's,"
444,20.90815,20.966666666666665,spk_4,it's a bummer that customizable value stream analytics is 12 dot night.
445,20.98,20.988816666666665,spk_4,Um
446,20.991666666666667,21.006833333333333,spk_4,But uh
447,21.018316666666667,21.028816666666668,spk_4,"yeah, yeah,"
448,21.04065,21.050666666666668,spk_4,there might be
449,21.1005,21.166833333333333,spk_0,"cool. I'm just gonna, I'm gonna ping you on this cormac to add, add"
450,21.171166666666668,21.171333333333333,spk_0,"a,"
451,21.173166666666667,21.194166666666668,spk_0,a top five plan.
452,21.293833333333332,21.307166666666667,spk_0,Cool.
453,21.325,21.349316666666667,spk_0,Uh I think
454,21.376316666666668,21.4355,spk_3,"that's a pretty heavy, pretty heavy list just looking at it, you know,"
455,21.435666666666666,21.449483333333333,spk_3,it's pretty cool.
456,21.45765,21.46815,spk_3,"Yeah, that's great."
457,21.498983333333335,21.565166666666666,spk_0,"Yeah, and this is something we don't do, which II I agree. Like we don't,"
458,21.575333333333333,21.595316666666665,spk_0,we don't often
459,21.6175,21.671,spk_0,stop as a company and just kind of look at our wins.
460,21.675333333333334,21.687833333333334,spk_0,Uh
461,21.700166666666668,21.767,spk_0,"I was really, I don't, did y'all, did anybody miss uh"
462,21.771166666666666,21.788983333333334,spk_0,what do we call it
463,21.794816666666666,21.824483333333333,spk_0,"assembly, the assembly?"
464,21.86165,21.870483333333333,spk_0,Um
465,21.873166666666666,21.896833333333333,spk_0,"If you missed it, I recommend it."
466,21.89816666666667,21.97265,spk_0,I laughed because like what assembly reminds me of is like when I was in like
467,21.977333333333334,22.008666666666667,spk_0,"a young child in grade school,"
468,22.01415,22.084,spk_0,"you, they'd have this big stack of like carpet, they were like squares of carpet"
469,22.08865,22.127333333333333,spk_0,"and you go, like you go into the gym"
470,22.132,22.186,spk_0,and you pull off a square of carpet and all the Children
471,22.188166666666667,22.247316666666666,spk_0,would sit on a square of carpet and that was like you'd have an assembly
472,22.257316666666668,22.26615,spk_0,so
473,22.284983333333333,22.365166666666667,spk_0,"-- that
-- to put everyone in the gym or like convert the half cafeteria gym,"
474,22.367816666666666,22.3985,spk_3,"you know, take away the big barrier"
475,22.400833333333335,22.433333333333334,spk_3,between it so that we can have more room and then
476,22.4335,22.48065,spk_3,"take those carpets that have never been cleaned and just,"
477,22.480816666666666,22.486816666666666,spk_3,"you know,"
478,22.491483333333335,22.5275,spk_3,"sit on them and it'll be, it'll be great."
479,22.533833333333334,22.592,spk_0,"Aside, aside from the goofy name, I thought that, um,"
480,22.592166666666667,22.6315,spk_0,and of course we can't talk about any of it on youtube.
481,22.636983333333333,22.64816666666667,spk_0,But
482,22.654666666666667,22.7025,spk_0,"man, that was like a really awesome look back at like"
483,22.70565,22.746833333333335,spk_0,here's some wins and here's some exciting things that we've done.
484,22.754333333333335,22.810666666666666,spk_0,Um And so I think we just need to get better at this as a company.
485,22.810833333333335,22.841316666666668,spk_0,I think this exercise is an opportunity that
486,22.847816666666667,22.903483333333334,spk_0,"um I think we do a little bit of that, but this is doing it more. So,"
487,22.909816666666668,22.923833333333334,spk_0,"uh Sonia,"
488,22.926,22.95315,spk_0,you have some questions here
489,22.991666666666667,23.00565,spk_0,for elitists.
490,23.047483333333332,23.063,spk_2,"So,"
491,23.073333333333334,23.11165,spk_2,"in the competitive sheet, I was, I mean,"
492,23.111816666666666,23.212316666666666,spk_2,I've already identified the features for CD configure as well as uh monitor.
493,23.212666666666667,23.251816666666667,spk_2,Uh getting it reviewed from PM.
494,23.256333333333334,23.281666666666666,spk_2,"My guess was,"
495,23.281833333333335,23.32065,spk_2,or my understanding was that we wouldn't have the
496,23.320833333333333,23.356333333333332,spk_2,"same set of competitors that they gonna compare to,"
497,23.3565,23.423,spk_2,"but the right competitors for that particular stage,"
498,23.425833333333333,23.45,spk_2,"right? So for example,"
499,23.452166666666667,23.52865,spk_2,"for uh for monitor, uh we may not have like a github"
500,23.533333333333335,23.585316666666667,spk_2,"or something like that, we would have monitor based competitors"
501,23.594,23.60165,spk_2,or
502,23.606333333333332,23.613816666666665,spk_2,was
503,23.618833333333335,23.682,spk_2,that the understanding because we identified that entire list
504,23.682166666666667,23.748,spk_2,of competitors and partners for every single stage?
505,23.766666666666666,23.84065,spk_2,I thought we were gonna be using those competitors to compare against.
506,23.843316666666666,23.92015,spk_2,"So I just wanted your, your input on what's because I saw uh"
507,23.923833333333334,23.998333333333335,spk_2,some of you have compared with the five competitors already listed over there.
508,24.002833333333335,24.05165,spk_2,"Um So they may not be relevant, for example,"
509,24.051816666666667,24.10165,spk_2,Cloud be may not be relevant for monitor stage at all.
510,24.1125,24.150666666666666,spk_2,Um So that's what I wanted to check with you.
511,24.155,24.20115,spk_6,"Yeah, that's the case. I, I need to go back and look at the spreadsheet."
512,24.201316666666667,24.232166666666668,spk_6,"I mean, if the competitor"
513,24.23915,24.27015,spk_6,"does not apply to that particular stage,"
514,24.270316666666666,24.3045,spk_6,they shouldn't be on that tab in the spreadsheet.
515,24.304666666666666,24.35,spk_6,So are you saying that you see competitors on
516,24.350166666666667,24.404666666666667,spk_6,that tab for a stage where they don't apply?
517,24.419166666666666,24.420833333333334,spk_6,"Yeah,"
518,24.430316666666666,24.430483333333335,spk_6,I
519,24.4335,24.43665,spk_3,think it was
520,24.438333333333333,24.4425,spk_3,copy
521,24.44565,24.451816666666666,spk_2,pasted. Each
522,24.4605,24.465333333333334,spk_2,has the
523,24.4695,24.47215,spk_2,same. Yeah.
524,24.472316666666668,24.582983333333335,spk_2,"So each sheet has uh has uh ad O Atlassian Guitar Jenkins, J Frog and cloud piece,"
525,24.58315,24.59,spk_2,right?
526,24.590166666666665,24.596333333333334,spk_2,So
527,24.609333333333332,24.662316666666666,spk_2,that may not be relevant for monitor for configure.
528,24.6625,24.71815,spk_2,"It would be a different set of comp competitors that we need to include,"
529,24.718316666666666,24.750333333333334,spk_2,which I think we already identified
530,24.752083333333335,24.829583333333332,spk_2,a while back. I think we identified top three competitors for every stage.
531,24.839066666666668,24.845233333333333,spk_6,"We,"
532,24.84875,24.894083333333334,spk_6,"that's when we tiered them, right? Tier one, tier two, tier three."
533,24.89425,24.960233333333335,spk_6,So this where we are right now is we're looking at just tier one competitors.
534,24.960416666666667,25.010416666666668,spk_6,That's probably why I cut and paste them because those are all tier ones.
535,25.020233333333334,25.051566666666666,spk_6,So we're just focusing on tier one right now.
536,25.0519,25.087583333333335,spk_6,"So if they don't apply to that stage, don't worry about it"
537,25.102166666666665,25.1135,spk_6,makes sense.
538,25.125333333333334,25.175166666666666,spk_3,"So, just pick the ones out of that list that apply to our stage."
539,25.183666666666667,25.1925,spk_2,Right.
540,25.209983333333334,25.243316666666665,spk_2,So we just use the tier one computers
541,25.24765,25.263166666666667,spk_2,"and if they're not,"
542,25.27015,25.347316666666668,spk_2,"if they don't, are not applicable, then we don't have to fill out anything for that."
543,25.351,25.425833333333333,spk_2,"-- Yeah,
-- for now. But then we'll move to tier two and tier three, then we'll look at those"
544,25.43465,25.52415,spk_2,"and do we need to add a line item for get lab as well? Because I, I think that's"
545,25.528816666666668,25.534166666666668,spk_2,the thing
546,25.53665,25.5465,spk_2,over here.
547,25.553816666666666,25.613816666666665,spk_2,"-- Yeah, we
-- should add up. I think you asked me that"
548,25.615816666666667,25.632166666666667,spk_6,before. Right.
549,25.646983333333335,25.69115,spk_6,"-- Or someone asked me,
-- I'm just looking at it, Brian"
550,25.698666666666668,25.701816666666666,spk_1,asked
551,25.735833333333332,25.761983333333333,spk_1,because the way
552,25.77015,25.786983333333332,spk_1,"without it,"
553,25.796833333333332,25.842166666666667,spk_1,you're basically putting all the things that we're better at.
554,25.850666666666665,25.852666666666668,spk_6,"Yeah,"
555,25.859,25.88065,spk_6,"for sure, for sure."
556,25.89,25.892166666666668,spk_6,Yeah.
557,25.929333333333332,25.975166666666667,spk_0,"Ideally when we pick like the 10 to 15 features,"
558,25.9905,26.046833333333332,spk_0,"those, some of those were like git lab only, some of those were like"
559,26.05615,26.07465,spk_0,"git lab didn't have,"
560,26.097316666666668,26.144333333333332,spk_3,"well, I thought it was supposed to be not, none of them should be get level only."
561,26.1445,26.175833333333333,spk_3,Right. It should be all through the lens of.
562,26.187316666666668,26.23715,spk_0,"Exactly. Yeah, it should be like market lens. So"
563,26.23915,26.313166666666667,spk_0,"in an ideal world, most of them are like this is what I'm shopping for this solution."
564,26.319333333333333,26.360833333333332,spk_0,"Some, like some of them might be get level only."
565,26.361,26.405816666666666,spk_0,Some of them might be like competitor only
566,26.409816666666668,26.445833333333333,spk_0,"so that it's a, somebody would look at it and be like,"
567,26.446,26.483833333333333,spk_0,this looks honest and trustworthy and like
568,26.486983333333335,26.521833333333333,spk_0,"a, a accurate assessment of the market."
569,26.56015,26.580983333333332,spk_0,"And then, yeah, I think Sonia"
570,26.584,26.629833333333334,spk_0,for this just to kind of reiterate for this one.
571,26.63,26.69515,spk_0,We're only doing these five competitors. So we'll do the other ones in a later stage.
572,26.702666666666666,26.725166666666667,spk_0,And then uh
573,26.733833333333333,26.7625,spk_0,"for if, if the"
574,26.765983333333335,26.826483333333332,spk_0,"vendor builds like bills themselves as a platform,"
575,26.84,26.892333333333333,spk_0,then we should specifically call out that they have zero.
576,26.896333333333335,26.915166666666668,spk_0,So github
577,26.921983333333333,26.970316666666665,spk_0,"Bills itself as a platform, it sells itself that way."
578,26.981833333333334,27.011,spk_0,Um Same with as your Dev
579,27.014833333333332,27.040816666666668,spk_0,ops. Same with Jay Frog.
580,27.047816666666666,27.091666666666665,spk_6,"Well, they all do for tier one except Jenkins and Clovis"
581,27.11231666666667,27.121983333333333,spk_0,Jenkins. Cloys
582,27.125666666666667,27.135316666666668,spk_0,does not.
583,27.144,27.151316666666666,spk_0,But
584,27.15315,27.1755,spk_0,"what is it? You know, as your dep"
585,27.201316666666667,27.20965,spk_0,you have
586,27.22265,27.23281666666667,spk_0,uh
587,27.238,27.253,spk_0,Atlassian
588,27.2655,27.319333333333333,spk_0,"and although Atlassian, we still need to figure something out there."
589,27.324316666666668,27.351816666666668,spk_0,"-- As a
-- matter of fact, then I go back and add"
590,27.353650000000002,27.364833333333333,spk_6,Atlassian because I
591,27.37065,27.4315,spk_6,"based on conversation, I think we have to do it. I don't think we can leave them off."
592,27.450833333333332,27.455816666666667,spk_6,"So then I,"
593,27.45916666666667,27.468833333333333,spk_6,"I don't, I have"
594,27.471,27.4775,spk_6,to look at this.
595,27.484333333333332,27.497816666666665,spk_2,It is
596,27.502666666666666,27.505166666666668,spk_2,Atlassian
597,27.511983333333333,27.5355,spk_2,"-- is on that sheet.
-- Ok."
598,27.536483333333333,27.609166666666667,spk_6,"Yeah, I went back and added them because based on discussion like my, my,"
599,27.61466666666667,27.670483333333333,spk_6,"I wanted to take them off completely and just leave them as a partner,"
600,27.67065,27.692983333333334,spk_6,but we can't do that.
601,27.69315,27.697816666666668,spk_6,"So,"
602,27.716316666666668,27.719816666666667,spk_0,"so,"
603,27.728983333333332,27.772316666666665,spk_0,"so yeah, so for, for those platform,"
604,27.776983333333334,27.828983333333333,spk_0,"you know, we should call out the fact that they don't have any monitoring."
605,27.829166666666666,27.859983333333332,spk_0,"If they have like zero out of 15,"
606,27.868483333333334,27.889833333333332,spk_0,we should call that out.
607,27.890333333333334,27.963,spk_0,"Um Same with configure stuff for this, you know, any those kind of capabilities,"
608,28.00565,28.042166666666667,spk_3,"it be, it be, I think if we took that a step further,"
609,28.042333333333332,28.0885,spk_3,it'd be good to even describe it in a way that doesn't just say our product
610,28.08865,28.132,spk_3,stage and use like a value based description
611,28.132166666666667,28.175,spk_3,of what monitor and configure mean because otherwise
612,28.18065,28.230166666666666,spk_3,"we're just, no, that's not gonna do any good for us."
613,28.2385,28.27815,spk_6,Have you guys seen the new infographic that the uh
614,28.2835,28.303316666666667,spk_6,design team has come up with?
615,28.30565,28.316833333333335,spk_6,Not yet.
616,28.332316666666667,28.34515,spk_6,Oh You haven't.
617,28.346983333333334,28.356833333333334,spk_6,No.
618,28.36865,28.389666666666667,spk_6,Do we have a link to that
619,28.39281666666667,28.4105,spk_6,quickly? William?
620,28.410666666666668,28.483833333333333,spk_6,"-- I don't
-- know or we can throw it in the uh you can throw it in the um notes if you find it."
621,28.499316666666665,28.499483333333334,spk_0,Uh
622,28.516483333333333,28.552666666666667,spk_0,Let's see who can find it faster.
623,28.569983333333333,28.57015,spk_3,I
624,28.579666666666668,28.583833333333335,spk_3,guarantee
625,28.586166666666667,28.61815,spk_3,you not with the amount of tabs I have open.
626,28.631666666666668,28.678816666666666,spk_6,"Oh my God. That's why I'm like, it probably won't be me."
627,28.694333333333333,28.764833333333332,spk_6,So I this is why I send everything to uh Google
628,28.772483333333334,28.791483333333332,spk_0,uh gmail
629,28.79765,28.849483333333332,spk_0,because the search is so fast. So I literally
630,28.85965,28.903483333333334,spk_0,have a folder where all of my get lab pings go
631,28.919,28.958333333333332,spk_0,and I can just search for infographic
632,28.963816666666666,28.967166666666667,spk_0,and
633,28.96998333333333,28.97065,spk_0,I
634,28.973333333333333,28.9905,spk_6,found it. I found it. I
635,28.99365,28.996,spk_6,found it.
636,29.001483333333333,29.0255,spk_0,Who could look at first?
637,29.053,29.0755,spk_6,I found it. I found it.
638,29.08465,29.0885,spk_6,So
639,29.10115,29.117816666666666,spk_6,this is the one.
640,29.117983333333335,29.132983333333332,spk_6,"So this, there's two,"
641,29.13315,29.207983333333335,spk_6,this is the one for the single to comparison but then for the um but it's gonna look
642,29.20815,29.28665,spk_6,the same but then here's the one for um I just put it in chat for you guys
643,29.303,29.368316666666665,spk_6,and here's the one for the platform players.
644,29.390333333333334,29.39816666666667,spk_0,"So,"
645,29.407,29.421,spk_0,"so we made a,"
646,29.432,29.498666666666665,spk_0,we made a couple of decisions along the way. So um
647,29.526,29.571983333333332,spk_0,one of the decisions was to just go with stages.
648,29.580816666666667,29.590166666666665,spk_0,Um
649,29.600833333333334,29.653483333333334,spk_0,"It, it, it would have been like a whole another layer of OK,"
650,29.65365,29.73515,spk_0,"if we don't go with just the git lab stages, the 10 stages, what do, what do we use?"
651,29.744666666666667,29.803316666666667,spk_0,"um that has to be determined, reconciled all this kind of stuff"
652,29.805816666666665,29.81365,spk_0,like
653,29.830166666666667,29.848333333333333,spk_0,"the, you know,"
654,29.856833333333334,29.870833333333334,spk_0,"we kinda,"
655,29.87848333333333,29.933833333333332,spk_0,"I don't know how long it's been since we updated, those pages have like"
656,29.9385,29.959816666666665,spk_0,"not been updated,"
657,29.965333333333334,30.02815,spk_0,but we kind of are just trying to move towards some sort towards some progress. So
658,30.032316666666667,30.0445,spk_0,uh
659,30.053816666666666,30.071166666666667,spk_0,I concur that maybe
660,30.078483333333335,30.138,spk_0,configure and monitor is not as descriptive as it could be
661,30.1405,30.2005,spk_0,"but the place where it will. So actually, I'll, I'll share one thing,"
662,30.210833333333333,30.211166666666667,spk_3,it
663,30.215333333333334,30.254833333333334,spk_3,"-- just seems like the right time to do this,
-- right?"
664,30.257483333333333,30.3085,spk_4,"Manage is, is even less descriptive than that."
665,30.325,30.332483333333332,spk_0,"So,"
666,30.338,30.357483333333334,spk_0,so um
667,30.371166666666667,30.448833333333333,spk_0,the way this is the way this is getting built is off of a data model. So um
668,30.45565,30.465983333333334,spk_0,"in theory,"
669,30.46615,30.55115,spk_0,"these could change or be updated where the underlying data remains the same, right?"
670,30.554666666666666,30.586166666666667,spk_0,"Because like we're, we're separating"
671,30.592333333333332,30.634483333333332,spk_0,like like presentation layer from data layer.
672,30.657983333333334,30.6675,spk_0,Uh
673,30.679666666666666,30.6905,spk_0,"So that's,"
674,30.69315,30.738983333333334,spk_0,it's not gonna be as hard to update in the future as it
675,30.73915,30.79065,spk_0,"currently is where it's a mess of spaghetti code and it's like really,"
676,30.790816666666668,30.810833333333335,spk_0,really difficult to update.
677,30.819333333333333,30.862316666666665,spk_0,And then the other component is then
678,30.876,30.91565,spk_0,"not in this iteration, we need to get something live."
679,30.9195,30.970833333333335,spk_0,But in the next iteration you'll click on verify
680,30.975833333333334,31.024316666666667,spk_0,and it'll go down to the list of the 15 features
681,31.034166666666668,31.078483333333335,spk_0,and that's where you can describe what the heck of verify is
682,31.088333333333335,31.103816666666667,spk_0,"-- or what the heck I
-- manage."
683,31.111333333333334,31.13665,spk_3,So we will have an opportunity because I was
684,31.136816666666668,31.1605,spk_3,about to say you're gonna hate me for this.
685,31.160666666666668,31.173666666666666,spk_3,"But like we're,"
686,31.180983333333334,31.196983333333332,spk_3,we're
687,31.200666666666667,31.2405,spk_3,being cyclical about the same problem we had
688,31.244333333333334,31.269983333333332,spk_3,there being the audience coming in and
689,31.27015,31.309983333333335,spk_3,not knowing anything about these specific stages.
690,31.31015,31.311816666666665,spk_3,That's
691,31.315166666666666,31.315333333333335,spk_3,a
692,31.319333333333333,31.327666666666666,spk_3,problem.
693,31.334816666666665,31.39765,spk_6,"That was one of the big things. It's like, OK, 1515 features."
694,31.397816666666667,31.448166666666665,spk_6,"What, what is, what are they? Why do I care? You know?"
695,31.457316666666667,31.464316666666665,spk_6,"Yeah,"
696,31.469166666666666,31.4755,spk_6,that means
697,31.482,31.550166666666666,spk_6,"to say that means nothing to me looking at this, this page. Um But quick question."
698,31.59,31.64,spk_6,"No, we're on top of it actually, if you read the thread I brought that up,"
699,31.640166666666666,31.694333333333333,spk_6,"but she said we can't do it like right now, which I understand"
700,31.698333333333334,31.73515,spk_6,"but small thing, what do you guys think about the colors?"
701,31.761816666666668,31.7675,spk_3,Uh
702,31.77465,31.7855,spk_3,I don't know.
703,31.794333333333334,31.838166666666666,spk_3,"I usually let the designers handle that stuff. They, they,"
704,31.84315,31.87065,spk_4,"I, I like,"
705,31.873166666666666,31.873333333333335,spk_4,"I,"
706,31.897316666666665,31.934166666666666,spk_4,I like the fact that
707,31.9525,31.97465,spk_4,there's no red on there.
708,31.985666666666667,31.995833333333334,spk_6,Oh You like that?
709,31.997816666666665,32.00933333333333,spk_6,That's what I was going
710,32.01533333333333,32.02415,spk_6,"-- for you.
-- Like"
711,32.03081666666667,32.083333333333336,spk_4,"it's not, it's not obviously negative."
712,32.0835,32.14298333333333,spk_4,Uh So we're saying because it really does lend itself to being a
713,32.14315,32.203316666666666,spk_4,"comparison more than a competitive piece because of that because there's no,"
714,32.20466666666667,32.25666666666667,spk_4,"you know, these folks at 37% are in the red and they're terrible."
715,32.25683333333333,32.300666666666665,spk_4,They just have less green or we would have less green.
716,32.304833333333335,32.39065,spk_4,"So it's, it's not, it's not being worse, it's being less good. And I think that,"
717,32.39416666666666,32.432,spk_4,"I, I think that lends itself to"
718,32.44531666666666,32.519666666666666,spk_4,"working with, you know, all the co opet situations we're talking about,"
719,32.526983333333334,32.529833333333336,spk_4,you know.
720,32.54898333333333,32.56015,spk_0,"Yeah, that's,"
721,32.5625,32.63531666666667,spk_0,"that's the goal is we want, we want to generate a helpful asset for the industry."
722,32.64131666666667,32.698,spk_0,"This is not just like marketing chill, this should be like a helpful page."
723,32.70615,32.75066666666667,spk_0,"Uh So it's like, yeah, the goal is to have a comparison"
724,32.755,32.76781666666667,spk_0,comparing DEV
725,32.769983333333336,32.7875,spk_0,"ops tool is not a,"
726,32.79416666666667,32.83465,spk_0,"you know, this is all of our competitors and why we're better."
727,32.842333333333336,32.844,spk_6,Yeah.
728,32.844166666666666,32.925666666666665,spk_6,"Um iiii I think from a competitive mindset and for me, I'm like, let's go hard,"
729,32.926316666666665,32.95483333333333,spk_6,let's put some red on there and
730,32.9655,32.992,spk_6,"that's just the way I think, right."
731,32.99216666666667,33.040333333333336,spk_6,"So, but I brought it up and that for now we're gonna stick with the green."
732,33.0405,33.092666666666666,spk_6,They recommend that we stick with the green and uh see how it goes.
733,33.092816666666664,33.10381666666667,spk_6,"But I don't know,"
734,33.10398333333333,33.19883333333333,spk_6,"-- I was feeling the red and yellow too
-- so it is easy on the eyes and um it's, you know,"
735,33.19898333333333,33.222316666666664,spk_3,there's something to be said for that.
736,33.22248333333334,33.227333333333334,spk_3,"So,"
737,33.242,33.24816666666667,spk_3,"yeah,"
738,33.25866666666667,33.269333333333336,spk_0,uh
739,33.2775,33.3675,spk_0,"cool. Well, we're almost up on time but I did wanna share one thing that kind of came in"
740,33.37815,33.389833333333335,spk_0,like
741,33.39298333333333,33.415166666666664,spk_0,"basically Friday,"
742,33.42183333333333,33.44948333333333,spk_0,it was like late Thursday for me.
743,33.461816666666664,33.4775,spk_0,So this
744,33.48231666666667,33.482483333333334,spk_0,uh
745,33.4855,33.52615,spk_0,"this is another thing, a lot, a lot of these things,"
746,33.526316666666666,33.555816666666665,spk_0,I don't have like a ton of context on.
747,33.56283333333333,33.60883333333334,spk_0,Um I just know like we're just trying to up our game.
748,33.609,33.64548333333333,spk_0,"So like, hey, let's move fast and do the best we can do."
749,33.66466666666667,33.675,spk_0,Um
750,33.67766666666667,33.710316666666664,spk_0,So this is a little bit of a messaging
751,33.716483333333336,33.78633333333333,spk_0,"framework and then the assignment that was given to me was to,"
752,33.78648333333334,33.81766666666667,spk_0,to fill in these boxes here.
753,33.8335,33.84481666666667,spk_0,"So,"
754,33.85466666666667,33.8925,spk_0,uh and then this was the fodder
755,33.89633333333333,33.923,spk_0,that I got.
756,33.93898333333333,33.97366666666667,spk_0,So there was these ones that said like
757,33.975833333333334,34.02648333333333,spk_0,"from roadmap to company vision, we are transparent"
758,34.03498333333334,34.08265,spk_0,and a single source of truth. Countless possibilities.
759,34.08715,34.132,spk_0,"Honestly, I think this one's really like, really pithy and catchy."
760,34.136316666666666,34.17046666666667,spk_0,Uh I really like it. Um
761,34.17765,34.25,spk_0,I really liked uh what's the other one that I like? But not everyone does um
762,34.275333333333336,34.301,spk_0,all in one for everyone.
763,34.30833333333333,34.3725,spk_0,"So I just uh I don't know, I like, I just think so there's something catchy about that."
764,34.37865,34.390966666666664,spk_0,Um
765,34.39431666666667,34.416666666666664,spk_0,But I know that kind of
766,34.419466666666665,34.49415,spk_0,catchy is not everyone's cup of tea. All that to say is um
767,34.500166666666665,34.522333333333336,spk_0,the assignment here was
768,34.53366666666667,34.60883333333334,spk_0,"that I took, it was to write a pithy, few words like"
769,34.6118,34.635983333333336,spk_0,punchy statement
770,34.64233333333333,34.67133333333334,spk_0,for each of these three things.
771,34.6845,34.746833333333335,spk_0,Uh So I ended up with a single source of truth. Countless possibilities.
772,34.747,34.763666666666666,spk_0,I like that a lot.
773,34.770833333333336,34.8395,spk_0,"Um This one I went with end to end control over your software factory,"
774,34.84446666666667,34.90215,spk_0,"not as pithy but or like not as catchy,"
775,34.91081666666667,34.920833333333334,spk_0,but
776,34.92348333333333,34.93215,spk_0,um
777,34.952,34.96465,spk_0,I like it.
778,34.96965,35.01433333333333,spk_1,So what's the difference between that slide and the
779,35.0145,35.05883333333333,spk_1,"-- next one that doesn't have anything under
-- security?"
780,35.06033333333333,35.09898333333334,spk_0,"This, this was the um"
781,35.11998333333333,35.196333333333335,spk_0,"honestly, so that, so when I first got this, it didn't have this"
782,35.211483333333334,35.25265,spk_0,"and it didn't have anything under security. So this, this was"
783,35.25533333333333,35.25665,spk_0,what I
784,35.26081666666666,35.26115,spk_0,do
785,35.263,35.29115,spk_0,is just your iteration of it.
786,35.3085,35.33416666666667,spk_0,"Yeah, this is, this is mine."
787,35.33433333333333,35.397666666666666,spk_0,"This is I just put here so that I would have like the original statements like,"
788,35.409,35.461483333333334,spk_0,"you know, automate nearly anything, collaborate on everything."
789,35.464983333333336,35.49583333333333,spk_0,"I kind of like that. But I,"
790,35.50866666666667,35.51631666666667,spk_0,"you know,"
791,35.53066666666667,35.54848333333333,spk_0,this one I hate
792,35.55381666666667,35.6005,spk_0,"scale up, speed up, test up. I don't think anybody tests up."
793,35.60066666666667,35.63,spk_0,I think that's really goofy. So
794,35.63248333333333,35.64216666666667,spk_0,you hate it.
795,35.648983333333334,35.668166666666664,spk_0,Uh This one I love
796,35.67415,35.71333333333333,spk_0,"that for me. It's I love it or I hate it, right?"
797,35.720483333333334,35.748983333333335,spk_0,"-- Um I
-- love, I love how you're just like"
798,35.76515,35.76531666666666,spk_0,uh
799,35.775166666666664,35.796,spk_0,"so anyway,"
800,35.80583333333333,35.818333333333335,spk_0,the
801,35.83,35.867,spk_0,what I love is just in five minutes now and then
802,35.86716666666667,35.90566666666667,spk_0,we can just kind of end the call is kind of like
803,35.91231666666667,35.922333333333334,spk_0,um
804,35.94915,35.97481666666667,spk_0,"anything that you would change this out for,"
805,35.975,36.003483333333335,spk_0,anything that you would change this out for.
806,36.00365,36.04515,spk_0,"And then actually, let's start here."
807,36.0505,36.09081666666667,spk_0,This one I couldn't pick
808,36.101333333333336,36.167,spk_0,"and I'll, I'll tell you why. It's because I, I like things to have parody"
809,36.18215,36.20665,spk_0,"in, in their tone,"
810,36.21131666666667,36.25298333333333,spk_0,right? So this is maybe like super nuanced
