,speaker_label,start_time,end_time,text
190,spk_0,34.81366666666667,34.94316666666667,"as far as I know, I think Agnes is also taking care of a proposal. So. Okay. Yeah, Ill circulate this  cost
 anything. Its just"
191,spk_2,34.96581666666667,35.0295,great. I have a view on the mountain and Im with the person I like. So Im happy.
192,spk_0,35.038833333333336,35.55416666666667,"Okay. So maybe well learn some more constraints.  Um Whats
 the timeline on this now? So, you have a meeting? Um Yeah, actually, as I, as I told, uh, Martin, um, well, this is the last time we meet. So, uh this is well, more or less our proposal and uh well have a meeting. I think its, its in two days or something like that uh to discuss and compare with the other proposal and uh well, make a final decision, actually,  probably a pre final one since well have to check again with
 everyone."
193,spk_2,35.55433333333333,35.967666666666666,"Its not, its not completely, its an important issue because uh I need to know when I will have the office decided the phone number decided because these a re information that I have to provide to the EPFL administration, Im reachable when Im a T. Uh Well, they can phone me on the mobile, but uh I would definitely prefer to have a clean field administrative form that I can"
194,spk_0,35.97415,36.2685,"give back. Well, so actually I think I, Im not very sure, but the most important thing is, well, finding out when we will move and this happens in probably, I think next month or depends also on how Well, the, uh, the furnishing and, uh,"
195,spk_2,36.278816666666664,36.399483333333336,"of course you have issues. How about internet connections?  Well, uh, network connections, I mean, how many connections
 a re there?"
196,spk_1,36.399816666666666,36.43698333333333," Yeah,
 because thats also something that we had double check."
197,spk_2,36.43715,36.502316666666665," You know, if you a rein a room with three people and one network. Oh, no,
 no, no, no."
198,spk_0,36.50248333333333,36.714166666666664,"The, the, the building is very, no, actually I, Ive seen it. Uh, the building is very modern and, uh, you can have activated, well get them activated. A and I think you get a t least, yeah, three per room"
199,spk_1,36.747166666666665,36.814,"or for the more bigger rooms you get double for every workplace.  You get two,
 one, sometimes you"
200,spk_3,36.81915,36.82683333333333,need a LA.
201,spk_0,36.86181666666667,36.91598333333334,"Yeah, sometimes you need 22 computers because people"
202,spk_1,36.918816666666665,36.970483333333334,"have,  they have a son and they have a, a PC.
 So"
203,spk_2,36.973816666666664,37.150333333333336,"if you go back to the, uh, to the uh other sl slide where you have the furniture. So this, uh, we do, we have any m any,  any word to say and so that I would like to have a red chair
 or a blue"
204,spk_0,37.155166666666666,37.36366666666667,"desk. Oh, no. Unfortunately, thats decided by the, uh, the school. So the, the chairs, a reb, the, the desk is, uh, is brown, well, light brown.  But do
 we have to order something or is it done automatically?"
205,spk_2,37.36383333333333,37.4725,"So it will be in the office when we move in?  Uh,
 normally its done automatically except that well have to"
206,spk_1,37.47266666666667,37.515816666666666,think places that we want to have.
207,spk_0,37.524816666666666,37.85066666666667,"Yeah. Uh, well, these a re dictated by the na mes, uh, its probably more difficult for the lounge. What well have is have a bit less furniture in the lounge and then bring all the, well, the old, its not old because we, we just bought it. But, uh, all the furniture from the previous lounge will, will bring it here."
208,spk_2,37.8555,38.01215,"How about the boxes? Because a TEPFL, you have to say when you will be moving the boxes so that you have uh people for moving them. Well, here youre supposed to move them yourself or?"
209,spk_0,38.017833333333336,38.096833333333336,"Well,  its the faculty that will take care of
 uh receive some information about that."
210,spk_2,38.097,38.098816666666664,Yeah.
211,spk_0,38.10398333333333,38.6645,"Yeah, I think usa, yeah, I, I mean, its a completely different issue from uh you know, arranging people. Its just uh how the moving will take place and there a re all things to, to take care of. But uh its uh quite unrelated with these things. Yeah, well get, uh well get all the information uh thinking about internet connections. I think its quite okay for the, the f the, the printer to be there. Yeah, I think its i its feasible. Well, well check. So the, the violet box here is  uh uh a re mail boxes also, by the
 way, uh uh is there any wireless connection,"
212,spk_2,38.66931666666667,38.70648333333333,uh antennas for getting?
213,spk_0,38.7099,38.81458333333333,"Yeah. Not, not, not in the building for the moment there is down"
214,spk_1,38.83241666666667,38.86991666666667,"and pretty soon  the whole building
 will be covered."
215,spk_2,38.882583333333336,38.91225,"I mean, for the laptops its,"
216,spk_1,38.92123333333333,39.03625,"yeah, but right now downstairs its fine. Some people can pick it up on the sixth floor, but pretty soon the whole building will be covered."
217,spk_0,39.052816666666665,39.40365,"Okay. Well, I think its a bit off topic already. So, um, lets say that I, its a proposal. Well try, Im, well, Ill try to, to express the, the constraints and, uh, your opinions and, um, well, I think finally everyone can veto something if there is a huge problem. But I think with this, we, we dont run into huge problems."
218,spk_2,39.403816666666664,39.43698333333333,"The four of us will not veto. Yeah,"
219,spk_0,39.44115,39.60483333333333,"obviously a t least. So, let me save this. Thank you for spending all this time. Ok. Ok. Youre all happy."
220,spk_2,39.73083333333334,39.749316666666665,Just gonna push on here.
